[STEP-START] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=load_previous_mappings message="load previous mappings"
[STEP-DONE] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=load_previous_mappings elapsed_ms=0 message="previous mappings loaded"
[STEP-START] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_shopify_variants message="fetch Shopify DOBA variants"
[PROGRESS] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_shopify_variants step=2/6 item=13048/13048 percent=100% ok=13048 skipped=0 failed=0 message="shopify variants fetched"
[STEP-DONE] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_shopify_variants elapsed_ms=107076 message="shopify variants fetched"
[STEP-START] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_doba_candidates message="fetch Doba by Shopify candidate SKUs"
[PROGRESS] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_doba_candidates step=3/6 item=13048/13048 percent=100% ok=13048 skipped=0 failed=0 message="doba candidate lookup finished"
[STEP-DONE] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_doba_candidates elapsed_ms=1313741 message="doba candidate lookup finished"
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12780/13048 doba_sku=D0102HEIDAP shopify_variant_id=gid://shopify/ProductVariant/51390923473202 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12781/13048 doba_sku=D0102HEIDAJ shopify_variant_id=gid://shopify/ProductVariant/51390925242674 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12782/13048 doba_sku=D0102HEIDA8 shopify_variant_id=gid://shopify/ProductVariant/51390925439282 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12783/13048 doba_sku=D0102HEID98 shopify_variant_id=gid://shopify/ProductVariant/51390927667506 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12784/13048 doba_sku=D0102HEIDIT shopify_variant_id=gid://shopify/ProductVariant/51390927831346 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12785/13048 doba_sku=D0102HEIDG2 shopify_variant_id=gid://shopify/ProductVariant/51390929699122 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12786/13048 doba_sku=D0102HEIDG6 shopify_variant_id=gid://shopify/ProductVariant/51390931173682 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12787/13048 doba_sku=D0102HEIDQJ shopify_variant_id=gid://shopify/ProductVariant/51390931697970 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12788/13048 doba_sku=D0102HEIDQ8 shopify_variant_id=gid://shopify/ProductVariant/51390933238066 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12789/13048 doba_sku=D0102HEIDLX shopify_variant_id=gid://shopify/ProductVariant/51390933696818 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12790/13048 doba_sku=D0102HEIDL2 shopify_variant_id=gid://shopify/ProductVariant/51390936449330 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12791/13048 doba_sku=D0102HEIDVP shopify_variant_id=gid://shopify/ProductVariant/51390936613170 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12792/13048 doba_sku=D0102HEIDVJ shopify_variant_id=gid://shopify/ProductVariant/51390938480946 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12793/13048 doba_sku=D0102HEIDCX shopify_variant_id=gid://shopify/ProductVariant/51390943035698 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12794/13048 doba_sku=D0102HEIDC2 shopify_variant_id=gid://shopify/ProductVariant/51390944248114 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12795/13048 doba_sku=D0102HEIDC6 shopify_variant_id=gid://shopify/ProductVariant/51390946246962 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12796/13048 doba_sku=D0102HEIDCT shopify_variant_id=gid://shopify/ProductVariant/51390947230002 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12797/13048 doba_sku=D0102HEIDB8 shopify_variant_id=gid://shopify/ProductVariant/51390948671794 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12798/13048 doba_sku=D0102HEID16 shopify_variant_id=gid://shopify/ProductVariant/51390949818674 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12799/13048 doba_sku=D0102HEID1T shopify_variant_id=gid://shopify/ProductVariant/51390950637874 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12800/13048 doba_sku=D0102HEIDDJ shopify_variant_id=gid://shopify/ProductVariant/51390952309042 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12801/13048 doba_sku=D0102HEIDMX shopify_variant_id=gid://shopify/ProductVariant/51390955618610 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12802/13048 doba_sku=D0102HEIDM2 shopify_variant_id=gid://shopify/ProductVariant/51390957355314 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12803/13048 doba_sku=D0102HEID46 shopify_variant_id=gid://shopify/ProductVariant/51390957748530 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12804/13048 doba_sku=D0102HEIDTJ shopify_variant_id=gid://shopify/ProductVariant/51390959649074 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12805/13048 doba_sku=D0102HEIDU6 shopify_variant_id=gid://shopify/ProductVariant/51390960533810 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12806/13048 doba_sku=D0102HEIDUT shopify_variant_id=gid://shopify/ProductVariant/51390961713458 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12807/13048 doba_sku=D0102HEIDF8 shopify_variant_id=gid://shopify/ProductVariant/51390962925874 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12808/13048 doba_sku=D0102HEIMXX shopify_variant_id=gid://shopify/ProductVariant/51390964039986 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12809/13048 doba_sku=D0102HEIMX6 shopify_variant_id=gid://shopify/ProductVariant/51390965547314 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12810/13048 doba_sku=D0102HEIMXT shopify_variant_id=gid://shopify/ProductVariant/51390965874994 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12811/13048 doba_sku=D0102HEIMP8 shopify_variant_id=gid://shopify/ProductVariant/51390967775538 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12812/13048 doba_sku=D0102HEIMA2 shopify_variant_id=gid://shopify/ProductVariant/51390968922418 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12813/13048 doba_sku=D0102HEIMSJ shopify_variant_id=gid://shopify/ProductVariant/51390969676082 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12814/13048 doba_sku=D0102HEIM92 shopify_variant_id=gid://shopify/ProductVariant/51390970757426 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12815/13048 doba_sku=D0102HEIMIJ shopify_variant_id=gid://shopify/ProductVariant/51390972657970 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12816/13048 doba_sku=D0102HEIZC2 shopify_variant_id=gid://shopify/ProductVariant/51390974427442 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12817/13048 doba_sku=D0102HEIZ46 shopify_variant_id=gid://shopify/ProductVariant/51390976262450 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12818/13048 doba_sku=D0102HEIZ3T shopify_variant_id=gid://shopify/ProductVariant/51390977573170 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12819/13048 doba_sku=D0102HEI87J shopify_variant_id=gid://shopify/ProductVariant/51390978490674 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12820/13048 doba_sku=D0102HEI8P8 shopify_variant_id=gid://shopify/ProductVariant/51390980227378 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12821/13048 doba_sku=D0102HEI89X shopify_variant_id=gid://shopify/ProductVariant/51390981144882 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12822/13048 doba_sku=D0102HEI89T shopify_variant_id=gid://shopify/ProductVariant/51390982226226 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12823/13048 doba_sku=D0102HEI8QX shopify_variant_id=gid://shopify/ProductVariant/51390984257842 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12824/13048 doba_sku=D0102HEI8L8 shopify_variant_id=gid://shopify/ProductVariant/51390984651058 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12825/13048 doba_sku=D0102HEI8J8 shopify_variant_id=gid://shopify/ProductVariant/51390986518834 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12826/13048 doba_sku=D0102HEI8V2 shopify_variant_id=gid://shopify/ProductVariant/51390986977586 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12827/13048 doba_sku=D0102HEI8CJ shopify_variant_id=gid://shopify/ProductVariant/51390988878130 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12828/13048 doba_sku=D0102HEI8BX shopify_variant_id=gid://shopify/ProductVariant/51390989664562 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12829/13048 doba_sku=D0102HEI8B6 shopify_variant_id=gid://shopify/ProductVariant/51390991630642 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12830/13048 doba_sku=D0102HEI8BT shopify_variant_id=gid://shopify/ProductVariant/51390992482610 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12831/13048 doba_sku=D0102HEI86X shopify_variant_id=gid://shopify/ProductVariant/51390993793330 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12832/13048 doba_sku=D0102HEI8YP shopify_variant_id=gid://shopify/ProductVariant/51390993858866 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12833/13048 doba_sku=D0102HEI8DT shopify_variant_id=gid://shopify/ProductVariant/51390995693874 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12834/13048 doba_sku=D0102HEI8MJ shopify_variant_id=gid://shopify/ProductVariant/51390996873522 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12835/13048 doba_sku=D0102HEI8Z6 shopify_variant_id=gid://shopify/ProductVariant/51390997692722 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12836/13048 doba_sku=D0102HEI8ZT shopify_variant_id=gid://shopify/ProductVariant/51390999331122 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12837/13048 doba_sku=D0102HEI88P shopify_variant_id=gid://shopify/ProductVariant/51391000019250 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12838/13048 doba_sku=D0102HEI88J shopify_variant_id=gid://shopify/ProductVariant/51391000445234 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12839/13048 doba_sku=D0102HEI888 shopify_variant_id=gid://shopify/ProductVariant/51391000805682 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12840/13048 doba_sku=D0102HEI8WX shopify_variant_id=gid://shopify/ProductVariant/51391001985330 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12841/13048 doba_sku=D0102HEI8T2 shopify_variant_id=gid://shopify/ProductVariant/51391002345778 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12842/13048 doba_sku=D0102HEI8UJ shopify_variant_id=gid://shopify/ProductVariant/51391003918642 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12843/13048 doba_sku=D0102HEIK26 shopify_variant_id=gid://shopify/ProductVariant/51391004901682 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12844/13048 doba_sku=D0102HEIKGP shopify_variant_id=gid://shopify/ProductVariant/51391006671154 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12845/13048 doba_sku=D0102HEIKFX shopify_variant_id=gid://shopify/ProductVariant/51391006933298 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12846/13048 doba_sku=D0102HEIN9J shopify_variant_id=gid://shopify/ProductVariant/51391008637234 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12847/13048 doba_sku=D0102HEINIX shopify_variant_id=gid://shopify/ProductVariant/51391008735538 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12848/13048 doba_sku=D0102HEIN2J shopify_variant_id=gid://shopify/ProductVariant/51391010505010 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12849/13048 doba_sku=D0102HEI456 shopify_variant_id=gid://shopify/ProductVariant/51391010767154 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12850/13048 doba_sku=D0102HEITRT shopify_variant_id=gid://shopify/ProductVariant/51391012798770 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12851/13048 doba_sku=D0102HEIU8P shopify_variant_id=gid://shopify/ProductVariant/51391012962610 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12852/13048 doba_sku=D0102HEI35X shopify_variant_id=gid://shopify/ProductVariant/51391014928690 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12853/13048 doba_sku=D0102HEI356 shopify_variant_id=gid://shopify/ProductVariant/51391016304946 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12854/13048 doba_sku=D0102HEI3RP shopify_variant_id=gid://shopify/ProductVariant/51391017091378 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12855/13048 doba_sku=D0102HP6XKU shopify_variant_id=gid://shopify/ProductVariant/51391019188530 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12856/13048 doba_sku=D0102HEI3J8 shopify_variant_id=gid://shopify/ProductVariant/51391019221298 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12857/13048 doba_sku=D0102HEI3C8 shopify_variant_id=gid://shopify/ProductVariant/51391020138802 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12858/13048 doba_sku=D0102HP6XNV shopify_variant_id=gid://shopify/ProductVariant/51391021285682 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12859/13048 doba_sku=D0102HEI362 shopify_variant_id=gid://shopify/ProductVariant/51391021318450 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12860/13048 doba_sku=D0102HEI366 shopify_variant_id=gid://shopify/ProductVariant/51391023022386 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12861/13048 doba_sku=D0102HE2HRT shopify_variant_id=gid://shopify/ProductVariant/51391023612210 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12862/13048 doba_sku=D0102HE2HEP shopify_variant_id=gid://shopify/ProductVariant/51391023644978 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12863/13048 doba_sku=D0102HE2HR6 shopify_variant_id=gid://shopify/ProductVariant/51391023677746 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12864/13048 doba_sku=D0102HE2HE8 shopify_variant_id=gid://shopify/ProductVariant/51391025348914 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12865/13048 doba_sku=D0102HE2HEJ shopify_variant_id=gid://shopify/ProductVariant/51391025381682 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12866/13048 doba_sku=D0102HE2HAJ shopify_variant_id=gid://shopify/ProductVariant/51391026430258 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12867/13048 doba_sku=D0102HE2HY2 shopify_variant_id=gid://shopify/ProductVariant/51391027380530 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12868/13048 doba_sku=D0102HE2HY6 shopify_variant_id=gid://shopify/ProductVariant/51391027413298 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12869/13048 doba_sku=D0102HE25M8 shopify_variant_id=gid://shopify/ProductVariant/51391029313842 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12870/13048 doba_sku=D0102HE25Z6 shopify_variant_id=gid://shopify/ProductVariant/51391031312690 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12871/13048 doba_sku=D0102HE25T6 shopify_variant_id=gid://shopify/ProductVariant/51391032033586 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12872/13048 doba_sku=D0102HE2E7J shopify_variant_id=gid://shopify/ProductVariant/51391034982706 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12873/13048 doba_sku=D0102HE2EE2 shopify_variant_id=gid://shopify/ProductVariant/51391035932978 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12874/13048 doba_sku=D0102HE2EE6 shopify_variant_id=gid://shopify/ProductVariant/51391036981554 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12875/13048 doba_sku=D0102HE2EPP shopify_variant_id=gid://shopify/ProductVariant/51391037964594 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12876/13048 doba_sku=D0102HE2EAX shopify_variant_id=gid://shopify/ProductVariant/51391039209778 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12877/13048 doba_sku=D0102HE2ESP shopify_variant_id=gid://shopify/ProductVariant/51391040061746 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12878/13048 doba_sku=D0102HE2ESJ shopify_variant_id=gid://shopify/ProductVariant/51391041765682 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12879/13048 doba_sku=D0102HE2EQ6 shopify_variant_id=gid://shopify/ProductVariant/51391042126130 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12880/13048 doba_sku=D0102HE2EL8 shopify_variant_id=gid://shopify/ProductVariant/51391043797298 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12881/13048 doba_sku=D0102HE2E0X shopify_variant_id=gid://shopify/ProductVariant/51391043993906 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12882/13048 doba_sku=D0102HE2E02 shopify_variant_id=gid://shopify/ProductVariant/51391046156594 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12883/13048 doba_sku=D0102HE2E06 shopify_variant_id=gid://shopify/ProductVariant/51391046517042 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12884/13048 doba_sku=D0102HE2EJP shopify_variant_id=gid://shopify/ProductVariant/51391048319282 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12885/13048 doba_sku=D0102HE2EJ8 shopify_variant_id=gid://shopify/ProductVariant/51391049564466 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12886/13048 doba_sku=D0102HE2ECJ shopify_variant_id=gid://shopify/ProductVariant/51391050383666 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12887/13048 doba_sku=D0102HE2EBX shopify_variant_id=gid://shopify/ProductVariant/51391052153138 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12888/13048 doba_sku=D0102HE2EB2 shopify_variant_id=gid://shopify/ProductVariant/51391052480818 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12889/13048 doba_sku=D0102HE2E1P shopify_variant_id=gid://shopify/ProductVariant/51391054217522 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12890/13048 doba_sku=D0102HE2E6T shopify_variant_id=gid://shopify/ProductVariant/51391054381362 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12891/13048 doba_sku=D0102HE2EYP shopify_variant_id=gid://shopify/ProductVariant/51391056445746 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12892/13048 doba_sku=D0102HE2EYJ shopify_variant_id=gid://shopify/ProductVariant/51391057428786 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=12893/13048 doba_sku=D0102HE2EDT shopify_variant_id=gid://shopify/ProductVariant/51391058706738 status=active reason_code=matched_by_exact_sku
